seller_id,total_orders,avg_delivery,late_rate,avg_review,avg_price,high_late_rate,low_review_score,slow_delivery,is_flagged
2199e7fe213c16213bf5d6a7eadc9a5d,30,10.633333333333333,0.03333333333333333,4.4,125.57633333333334,0,0,0,0
21e83881401b92b49fb09a16d3852291,13,10.615384615384615,0.0,4.769230769230769,239.15846153846152,0,0,0,0
226b05fe067266c59c15dae208213d06,11,9.181818181818182,0.0,4.181818181818182,96.08181818181819,0,0,0,0
229c3efbfb0ea2058de4ccdfbc3d784a,145,10.386206896551725,0.020689655172413793,3.6620689655172414,106.75172413793103,0,0,0,0
232a6014e7b10cba61c6c2b2ea6bb4b0,35,13.114285714285714,0.05714285714285714,4.085714285714285,109.14200000000001,0,0,0,0
23613d49c3ac2bd302259e55c06c050c,79,13.417721518987342,0.13924050632911392,3.7088607594936707,53.07721518987342,0,0,0,0
236585a4ddb5fea9fa40233e2249ed91,11,12.636363636363637,0.09090909090909091,4.090909090909091,59.04818181818182,0,0,0,0
238fac594e170b59c6d228f5a4f4f1d9,30,11.966666666666667,0.13333333333333333,4.0,104.2,0,0,0,0
23a0ffca143a15b9b5bbdb7d552f626a,24,10.708333333333334,0.125,3.9583333333333335,153.64625,0,0,0,0
23c38debaffe4a25a30fdbd9b586a13f,46,11.152173913043478,0.15217391304347827,4.304347826086956,117.00391304347826,0,0,0,0
23d7c96d4a1160db1c726b248601b25a,52,12.634615384615385,0.11538461538461539,3.9615384615384617,201.29500000000002,0,0,0,0
240b9776d844d37535668549a396af32,35,10.971428571428572,0.05714285714285714,4.3428571428571425,362.63114285714283,0,0,0,0
244c2f1bff6afe1f2eaf9bfe9b2aed38,27,14.962962962962964,0.14814814814814814,3.6296296296296298,95.55555555555556,0,0,0,0
2528513dd95219a6013d4d05176e391a,166,10.048192771084338,0.05421686746987952,3.9819277108433737,196.74819277108435,0,0,0,0
257e61d3251fb5efb9daadddbc2cf7ca,12,7.666666666666667,0.0,4.75,544.0,0,0,0,0
259f7b5e6e482c230e5bfaa670b6bb8f,162,8.123456790123457,0.018518518518518517,4.271604938271605,51.809506172839505,0,0,0,0
25c5c91f63607446a97b143d2d535d31,266,13.518796992481203,0.06015037593984962,3.7518796992481205,203.79240601503759,0,0,0,0
25cf099de44674fde97473224f9d59ab,50,8.88,0.04,4.34,33.0872,0,0,0,0
25e47381a6c510ddeb36084e33b89f0c,17,9.117647058823529,0.0,4.0588235294117645,75.85882352941178,0,0,0,0
25e6ffe976bd75618accfe16cefcbd0d,115,9.417391304347825,0.05217391304347826,4.417391304347826,95.58800000000001,0,0,0,0
262237171f48e85819065498cac80d7b,10,8.3,0.0,4.3,59.9,0,0,0,0
2646baaf662d4d92ac48f047e35db92d,18,5.111111111111111,0.1111111111111111,4.555555555555555,70.23,0,0,0,0
26785a546900236d66f2e4197c211158,15,5.4,0.0,4.666666666666667,67.94666666666667,0,0,0,0
26af45f5dfd967225a832838aa4e24a3,11,8.636363636363637,0.0,4.181818181818182,52.1,0,0,0,0
26d6bbee02420494d471c9f6436929c0,13,7.538461538461538,0.0,4.6923076923076925,33.823076923076925,0,0,0,0
26d8a1c7c75d513045798992ead43aa2,36,11.777777777777779,0.08333333333333333,4.333333333333333,164.92027777777778,0,0,0,0
26e2c91ef821e1ff8985f408788fe35b,14,20.214285714285715,0.35714285714285715,3.0,117.81428571428572,1,0,1,1
270297ead4c65a6cd2593960d2af6b21,19,14.0,0.0,3.736842105263158,431.1947368421053,0,0,0,0
2709af9587499e95e803a6498a5a56e9,46,11.934782608695652,0.5,2.652173913043478,29.710869565217394,1,1,0,1
270d3ef21830ad0ecf3a6c53d08a533a,17,10.882352941176471,0.0,2.2941176470588234,27.705882352941178,0,1,0,1
271c58a1d139c45eaf3316107c6d3a3b,27,12.666666666666666,0.07407407407407407,4.185185185185185,133.24555555555557,0,0,0,0
